citeulike_paper_id	author
339286	ousterhout, j. k.
339286	cherenson, a. r.
339286	douglis, f.
339286	nelson, m. n.
339286	welch, b. b.
339334	ding, chris
339334	he, xiaofeng
339334	husbands, parry
339334	zha, hongyuan
339334	simon, horst
339382	baker, david
339630	westin
339630	maier, s. e.
339630	mamata, h.
339630	nabavi, a.
339630	jolesz
339630	kikinis
339850	buhusi, catalin v.
339850	meck, warren h.
339999	chun, m.
340705	rosenthal, david s. h.
340705	robertson, thomas s.
340705	lipkis, tom
340705	reich, vicky
340705	morabito, seth
341384	eiben, a. e.
341384	hinterding, r.
341384	michalewicz, z.
342965	prakash, amol
342965	tompa, martin
343691	noble, d.
343769	tomita, m.
343769	hashimoto, k.
343769	takahashi, k.
343769	shimizu, t. s.
343769	matsuzaki, y.
343769	miyoshi, f.
343769	saito, k.
343769	tanida, s.
343769	yugi, k.
343769	venter, j. c.
343769	hutchison, c. a.
343795	mendes, p.
343798	izaguirre, j. a.
343798	chaturvedi, r.
343798	huang, c.
343798	cickovski, t.
343798	coffland, j.
343798	thomas, g.
343798	forgacs, g.
343798	alber, m.
343798	hentschel, g.
343798	newman, s. a.
343798	glazier, j. a.
343921	clark, andy
344216	hofmann, thomas
344278	cheverst, keith
344278	davies, nigel
344278	mitchell, keith
344278	friday, adrian
344278	efstratiou, christos
344318	langheinrich, marc
344542	horwitz, s.
344542	reps, t.
344542	binkley, d.
344613	riel, a.
344617	robillard, m.
344617	murphy, g.
345172	white, b.
345172	lepreau, j.
345172	stoller, l.
345172	ricci, r.
345172	guruprasad, s.
345172	newbold, m.
345172	hibler, m.
345172	barb, c.
345172	joglekar, a.
345209	prill, robert j.
345209	iglesias, pablo a.
345209	levchenko, andre
347146	isard, m.
347146	blake, a.
347359	fall, kevin
347359	floyd, sally
347869	guindon, st\\'{e}phane
347869	gascuel, olivier
348334	bandura, albert
348659	lillesand, thomas m.
348659	kiefer, ralph w.
348659	chipman, jonathan w.
349172	wise, roy a.
349634	hunt, d. l.
349634	haynes, r. b.
349634	hanna, s. e.
349634	smith, k.
349688	frank
349730	aloy, patrick
349730	russell, robert b.
349734	chen, kevin
349734	pachter, lior
350137	clarke, edmund m.
350137	wing, jeannette m.
350137	alur, rajeev
350137	cleaveland, rance
350137	dill, david
350137	emerson, allen
350137	garland, stephen
350137	german, steven
350137	guttag, john
350137	hall, anthony
350137	henzinger, thomas
350137	holzmann, gerard
350137	jones, cliff
350137	kurshan, robert
350137	leveson, nancy
350137	mcmillan, kenneth
350137	moore, j.
350137	peled, doron
350137	pnueli, amir
350137	rushby, john
350137	shankar, natarajan
350137	sifakis, joseph
350137	sistla, prasad
350137	steffen, bernhard
350137	wolper, pierre
350137	woodcock, jim
350137	zave, pamela
350303	boyer, laurie a.
350303	lee, tong ihn i.
350303	cole, megan f.
350303	johnstone, sarah e.
350303	levine, stuart s.
350303	zucker, jacob p.
350303	guenther, matthew g.
350303	kumar, roshan m.
350303	murray, heather l.
350303	jenner, richard g.
350303	gifford, david k.
350303	melton, douglas a.
350303	jaenisch, rudolf
350303	young, richard a.
350522	ousterhout, john k.
352058	dale, a. m.
352260	lewis, david d.
352535	ma, yi
352535	soatto, stefano
352535	koseck\\'{a}, jana
352535	sastry, shankar s.
352713	akyildiz, ian f.
352713	su, weilian
352713	sankarasubramaniam, yogesh
352713	cayirci, erdal
352715	tanay, amos
352715	regev, aviv
352715	shamir, ron
353833	webb, a. r.
354229	turner, d. a.
354778	johnston, r. a.
354778	wichern, d. w.
354781	hastie, t.
354781	tibshirani, r.
354787	hopcroft, j. e.
354787	ullman, j. d.
355384	li, lun
355384	alderson, david
355384	tanaka, reiko
355384	doyle, john c.
355384	willinger, walter
355644	mermin, n. d.
356505	nisbett, richard e.
356505	wilson, timothy d.
359106	bannon, liam j.
359106	b{\\o}dker, susanne
359369	iacucci, g.
359369	kuutti, kari
359369	ranta, m.
359525	rekimoto, jun
359525	ayatsuka, yuji
361471	zhang, yang
361471	arakaki, adrian k k.
361471	skolnick, jeffrey
361809	foster, ian
361809	kesselman, carl
361809	nick, jeffrey m.
361809	tuecke, steven
361881	simon, frank
361881	steinbruckner, frank
361881	lewerentz, claus
363536	todd, a. e.
363536	orengo, c. a.
363536	thornton, j. m.
364210	varian, hal r.
366148	britten, k. h.
366148	shadlen, m. n.
366148	newsome, w. t.
366148	movshon, j. a.
366475	cheung, vivian g.
366475	spielman, richard s.
366475	ewens, kathryn g.
366475	weber, teresa m.
366475	morley, michael
366475	burdick, joshua t.
366673	vrable, michael
366673	ma, justin
366673	chen, jay
366673	moore, david
366673	vandekieft, erik
366673	snoeren, alex c.
366673	voelker, geoffrey m.
366673	savage, stefan
366727	kruegel, christopher
366727	valeur, fredrik
366727	vigna, giovanni
366727	kemmerer, richard
368224	schlager, m. s.
368224	fusco, j.
368247	baddeley, alan
369239	davis, mike
373277	ashburner, john
373277	friston, karl j.
373611	drummond, d. allan
373611	raval, alpan
373611	wilke, claus o.
373647	john, george h.
373647	langley, pat
373702	huang, zan
373702	chung, wingyan
373702	ong, thian-huat
373702	chen, hsinchun
373720	marsh, s.
376684	ganger, gregory r.
376684	mckusick, marshall k.
376684	soules, craig a. n.
376684	patt, yale n.
377043	acinas, s. g.
377043	ceraj, klepac v.
377043	hunt, d. e.
377043	pharino, c.
377043	ceraj, i.
377043	distel, d. l.
377043	polz, m. f.
377816	cobb, paul
377816	yackel, erna
377816	wood, terry
378422	adl, sina m.
378422	simpson, alastair g. b.
378422	farmer, mark a.
378422	andersen, robert a.
378422	anderson, o. roger
378422	barta, john r.
378422	bowser, samuel s.
378422	brugerolle, guy
378422	fensome, robert a.
378422	fredericq, suzanne
378422	james, timothy y.
378422	karpov, sergei
378422	kugrens, paul
378422	krug, john
378422	lane, christopher e.
378422	lewis, louise a.
378422	lodge, jean
378422	lynn, denis h.
378422	mann, david g.
378422	mccourt, richard m.
378422	mendoza, leonel
378422	moestrup, {\\o}jvind
378422	mozley-standridge, sharon e.
378422	nerad, thomas a.
378422	shearer, carol a.
378422	smirnov, alexey v.
378422	spiegel, frederick w.
378422	taylor, max f. j. r.
381128	penchovsky, robert
381128	breaker, ronald r.
381880	crabtree, andy
381880	rodden, tom
381880	mariani, john
381881	mccarthy, john
381881	wright, peter
381884	kim, miryung
381884	bergman, lawrence
381884	lau, tessa
381884	notkin, david
382687	liang, sheng
382687	bracha, gilad
382953	yook, soon-hyung
382953	radicchi, filippo
382953	meyer-ortmanns, hildegard
384511	joachims, thorsten
386078	pinch, trevor j.
386078	bijker, wiebe e.
386121	jones, mark p.
386174	wells, stephen
386174	menor, scott
386174	hespenheide, brandon
386174	thorpe, m. f.
388727	apic, g.
388727	gough, j.
388727	teichmann, s. a.
391336	maletic, j. i.
391336	marcus, a.
392247	sereno, m. i.
392247	dale, a. m.
392247	reppas, j. b.
392247	kwong, k. k.
392247	belliveau, j. w.
392247	brady, t. j.
392247	rosen, b. r.
392247	tootell, r. b.
392495	rockman, matthew v.
392495	hahn, matthew w.
392495	soranzo, nicole
392495	zimprich, fritz
392495	goldstein, david b.
392495	wray, gregory a.
392815	various
393074	v\\'{a}zquez, a.
393074	dobrin, r.
393074	sergi, d.
393074	eckmann, j. p.
393074	oltvai, z. n.
393074	barab\\'{a}si, a. l.
393136	dinsmore, a. d.
393136	hsu, m. f.
393136	nikolaides, m. g.
393136	marquez, m.
393136	bausch, a. r.
393136	weitz, d. a.
393513	wang, xuerui
393513	mohanty, natasha
393513	mccallum, andrew
398140	cho, h. y.
398140	reddy, s. p.
398140	debiase, a.
398140	yamamoto, m.
398140	kleeberger, s. r.
398285	anagnostopoulos, aris
398285	broder, andrei z.
398285	carmel, david
398542	lewis, benjamin p.
398542	shih, i-hung h.
398542	jones-rhoades, matthew w.
398542	bartel, david p.
398542	burge, christopher b.
400050	bromham, lindell
400050	penny, david
400549	biglieri, e.
400549	proakis, j.
400549	shamai, s.
400626	morgenstern, b.
400642	eddy, s. r.
400676	giegerich, r.
400687	gotoh, o.
400695	gutell, r.
400695	lee, j. c.
400695	connone, j. j.
400698	holmes, i.
400698	bruno, w. j.
400712	il
400712	sh
400712	pf
400727	holmes, i.
400750	klein, r. j.
400750	eddy, s. r.
400777	katoh, kazutaka
400777	misawa, kazuharu
400777	kuma, kei i.
400777	miyata, takashi
400784	mathews, d. h.
400784	disney, d. h.
400784	childs, m. d.
400784	schroeder, j. l.
400784	zuker, m.
400784	turner, d. h.
400850	schneider, t. d.
400850	stephens, r. m.
400861	smith, j. m.
400861	szathm{\\'a}ry, e.
400878	jd
400878	plewniak, f.
400878	poch, o.
400885	tuerk, c.
400885	gold, l.
400913	zhang, k.
400913	shasha, d.
400914	zuker, m.
400921	{\\em}
400952	ra
400963	mi
400963	ts
400963	ba
400963	lu, y.
400963	km
400963	cf
400963	ma
400963	haussler, d.
400963	hj
400971	wj
400971	baertsch, r.
400971	hinrichs, a.
400971	miller, w.
400971	haussler, d.
400984	pollard, d. a.
400984	bergman, c. m.
400984	stoye, j.
400984	celniker, s. e.
400984	eisen, m. b.
401001	el
401001	sr
401001	birney, e.
401001	bateman, a.
401001	durbin, r.
403648	fenton, norman e.
403648	pfleeger, shari l.
403658	hall, a.
404740	reiser, robert a.
405773	buchanan, mark
405843	scherf, m.
405843	epple, a.
405843	werner, t.
406295	cox, john c.
406295	ross, stephen a.
406295	rubinstein, mark
406529	endy, drew
406673	hanna, joy e.
406673	tanenhaus, michael k.
406673	trueswell, john c.
406703	srivatsa, mudhakar
406703	xiong, li
406703	liu, ling
407408	aebersold, ruedi
407408	mann, m.
407474	sali, andrej
407474	glaeser, robert
407474	earnest, thomas
407474	baumeister, wolfgang
407633	ramos, vitorino
407633	merelo, juan j.
407635	ramos, v.
407635	muge, f.
407636	ramos, vitorino
407636	muge, fernando
407638	ramos, vitorino
407639	ramos, v.
407639	almeida, f.
407641	ramos, vitorino
407641	abraham, ajith
407642	ramos, v.
407642	muge, f.
407643	ramos, v.
407643	pina, p.
407643	muge, f.
407644	ramos, vitorino
407644	muge, fernando
407645	ramos, vitorino
407678	mukkamala, srinivas
407678	sung, andrew h.
407678	abraham, ajith
407678	ramos, vitorino
407679	ramos, vitorino
407679	campbell, jonathan
407679	slater, john
407679	gillespie, john
407679	bendezu, ivan f.
407679	murtagh, fionn
407681	ramos, vitorino
407681	abraham, ajith
407688	ramos, vitorino
407688	pina, pedro
407689	ramos, vitorino
407689	fernandes, carlos
407689	rosa, agostinho c.
407690	fernandes, carlos
407690	ramos, vitorino
407690	rosa, agostinho c.
407710	grosan, crina
407710	abraham, ajith
407710	han, sang y.
407710	ramos, vitorino
407711	ramos, vitorino
407711	fernandes, carlos
407711	rosa, agostinho c.
407712	fernandes, carlos
407712	ramos, vitorino
407712	rosa, agostinho c.
407741	ramos, vitorino
407741	fernandes, carlos
407741	rosa, agostinho c.
408095	duret, laurent
408095	mouchiroud, dominique
409394	popescu, sandu
409394	short, anthony j.
409394	winter, andreas
411236	wright, stephen i.
411236	bi, irie v.
411236	schroeder, steve g.
411236	yamasaki, masanori
411236	doebley, john f.
411236	mcmullen, michael d.
411236	gaut, brandon s.
411662	swanson, don r.
415431	rutherford, kim
415431	parkhill, julian
415431	crook, james
415431	horsnell, terry
415431	rice, peter
415431	rajandream, marie-ad\\`{e}le
415431	barrell, bart
415502	stajich, jason e.
415502	block, david
415502	boulez, kris
415502	brenner, steven e.
415502	chervitz, stephen a.
415502	dagdigian, chris
415502	fuellen, georg
415502	gilbert, james g.
415502	korf, ian
415502	lapp, hilmar
415502	lehv\\"{a}slaiho, heikki
415502	matsalla, chad
415502	mungall, chris j.
415502	osborne, brian i.
415502	pocock, matthew r.
415502	schattner, peter
415502	senger, martin
415502	stein, lincoln d.
415502	stupka, elia
415502	wilkinson, mark d.
415502	birney, ewan
416066	efron, bradley
416066	hastie, trevor
416066	johnstone, iain
416066	tibshirani, robert
416216	jozsa, richard
418523	golle, philippe
418523	leyton-brown, kevin
418523	mironov, ilya
419283	chen, in\\^{e}s
419283	christie, peter j.
419283	dubnau, david
420474	shah, r. c.
420474	roy, s.
420474	jain, s.
420474	brunette, w.
421527	bao, ling
421527	intille, stephen s.
421931	vignuzzi, marco
421931	stone, jeffrey k.
421931	arnold, jamie j.
421931	cameron, craig e.
421931	andino, raul
421963	gruber, tom
422273	stading, tyron
422273	maniatis, petros
422273	baker, mary
422282	castro, m.
422282	druschel, p.
422282	ganesh, a.
422282	rowstron, a.
422282	wallach, d.
422598	langer, robert
422598	vacanti, joseph p.
423151	rao, rajesh p. n.
423826	raessens, joost
423826	goldstein, jeffrey h.
423871	bendtsen, jannick d.
423871	nielsen, henrik
423871	von heijne, gunnar
423871	brunak, s{\\o}ren
427434	alur, r.
427434	dill, d. l.
429981	hjorth, peder
429981	bagheri, ali
430074	marshall, catherine
430074	rossman, gretchen b.
430293	claypool, m.
430293	le, p.
430293	waseda, m.
430293	brown, d.
430299	schein, a. i.
430299	popescul, a.
430299	ungar, l. h.
430299	pennock, d. m.
431197	clerc, m.
431197	kennedy, j.
431383	friedman, nir
431383	goldszmidt, moises
431383	wyner, abraham
431442	robertson, k. d.
431502	dudoit, sandrine
431502	fridlyand, jane
431502	speed, terence p.
431521	singh, d.
431521	febbo, p. g.
431521	ross, k.
431521	jackson, d. g.
431521	manola, j.
431521	ladd, c.
431521	tamayo, p.
431521	renshaw, a. a.
431525	veer, van't l. j.
431525	dai, h.
431525	van de vijver, m. j.
431525	he, y. d.
431525	hart, a. a. m.
431525	mao, m.
431525	peterse, h. l.
431525	van der kooy, k.
431525	marton, m. j.
431532	brown, c. s.
431532	goodwin, p. c.
431532	sorger, p. k.
431542	kerr, m. k.
431542	churchill, g. a.
431561	west, m.
431561	blanchette, c.
431561	dressman, h.
431561	huang, e.
431561	ishida, s.
431561	spang, r.
431562	wolfinger, r. d.
431562	gibson, g.
431562	wolfinger, e. d.
431562	bennet, l.
431562	hamadeh, h.
431562	bushel, c. a.
431562	paules, r. s.
431565	yeung
431565	haynor
431565	ruzzo
431569	alter, o.
431569	brown, p. o.
431569	botstein, d.
431582	kerr, m. k.
431582	martin, m.
431582	churchill, g. a.
431585	lee
431585	kuo, f. c.
431585	whitmore, g. a.
431585	sklar, j.
431587	raychaudhuri, s.
431587	stuart, j.
431587	altman, r.
431588	ross, d. t.
431588	scherf, u.
431588	eisen, m. b.
431588	perou, c. m.
431588	rees, c.
431588	spellman, p.
431588	iyer, v.
431588	jeffrey, s. s.
431588	van de rijn, m.
431588	waltham, m.
431588	pergamenschikov, a.
431588	lee, j. c.
431588	lashkari, d.
431588	shalon, d.
431588	myers, t. g.
431588	weinstein, j. n.
431588	botstein, d.
431588	brown, p. o.
431591	scherf, u.
431591	ross, d. t.
431591	waltham, m.
431591	others
431595	tibshirani, r.
431595	walther, g.
431595	hastie, t.
431610	lipshultz, r. j.
431610	fodor, s. p. a.
431610	gingeras, t. r.
431610	lockhart, d. j.
431627	bennett, k. p.
431627	demiriz, a.
431628	bishop, c. m.
431628	tipping, m. e.
431650	bhatia, r.
431667	lashkari, d. a.
431667	derisi, j. l.
431667	mccusker, j. h.
431667	namath, a. f.
431667	gentile, c.
431667	hwang, s. y.
431667	brown, p. o.
431667	davis, r. w.
431678	burges, c. j. c.
431690	blickle, t.
431690	thiele, l.
431698	kohavi, ron
431734	mackay, d. j. c.
431738	yao, xin
431744	fodor, s. p.
431744	read, j. l.
431744	pirrung, m. c.
431744	stryer, l.
431744	lu, a. t.
431744	solas, d.
431745	goldberg, d. e.
431745	deb, k.
432019	juels, ari
435447	bowers, s.
435447	ascher, b.
436280	tama, f.
436280	sanejouand, y. h.
436449	lazzaro, nicole
436785	dai, manhong
436785	wang, pinglang
436785	boyd, andrew d.
436785	kostov, georgi
436785	athey, brian
436785	jones, edward g.
436785	bunney, william e.
436785	myers, richard m.
436785	speed, terry p.
436785	akil, huda
436785	watson, stanley j.
436785	meng, fan
437770	andronescu, m.
437770	aguirre-hern\\'{a}ndez, r.
437770	condon, a.
437770	hoos, h. h.
439126	meunier, philippe
439126	findler, robert b.
439126	felleisen, matthias
439131	van der spoel, d.
439131	lindahl, e.
439131	hess, b.
439131	groenhof, g.
439131	mark, a. e.
439131	berendsen, h. j.
440893	ho, daniel
440893	imai, kosuke
440893	king, gary
440893	stuart, elizabeth
441049	jetcheva, j. g.
441049	hu, y. c.
441049	palchaudhuri, s.
441049	saha, a. k.
441049	johnson, d. b.
445554	uhlig, rich
445554	neiger, gil
445554	rodgers, dion
445554	santoni, amy l.
445554	martins, fernando c. m.
445554	anderson, andrew v.
445554	bennett, steven m.
445554	kagi, alain
445554	leung, felix h.
445554	smith, larry
446839	cohen, kris r.
451503	backhouse, ronald
454305	liu, jun s.
454555	bao, z.
454555	eddy, s. r.
457991	{black}, e. d.
459612	saxe, r.
460108	ravenscroft, andrew
461067	clark, andrew g.
461067	hubisz, melissa j.
461067	bustamante, carlos d.
461067	williamson, scott h.
461067	nielsen, rasmus
462159	hutter, marcus
463013	bernstein, matt a.
463013	king, kevin f.
463013	zhou, xiaohong j.
463317	latour, bruno
463786	tatar, marc
463786	bartke, andrzej
463786	antebi, adam
464432	ashraf, s.
464432	mcloon, a.
464432	sclarsic, s.
464432	kunes, s.
465715	geisler, w. s.
465715	perry, j. s.
465715	super, b. j.
465715	gallogly, d. p.
466050	wittkopp, patricia j.
466050	haerum, belinda k.
466050	clark, andrew g.
466470	ashburner, michael
466470	bergman, casey m.
466558	wilson, timothy d.
467056	shoham, yoav
467056	tennenholtz, moshe
467098	heidegger, martin
467313	dopazo, hernan
467313	dopazo, joaquin
467844	sch\\"{o}lkopf, b.
467844	platt, j.
467844	shawe-taylor, j.
467844	smola, a. j.
467844	williamson, r. c.
468425	hearst, marti a.
468934	tarr, p.
468934	ossher, h.
468934	harrison, w.
468934	sutton, s.
469005	jennings, n. r.
469005	faratin, p.
469005	lomuscio, a. r.
469005	parsons, s.
469005	sierra, c.
469005	wooldridge, m.
469344	prechelt, lutz
469350	turney, peter d.
469427	reed, jennifer l.
469427	famili, iman
469427	thiele, ines
469427	palsson, bernhard o.
469428	jensen, lars j.
469428	saric, jasmin
469428	bork, peer
469592	arendt, hannah
471849	weliman, barty1
471849	salaff, janet1
471849	dimitrova, dimitrina1
471849	garton, laura1
471849	gulia, milena1
471849	haythornthwaite, caroline
472947	haspel, nurit
472947	tsai, chung-jung j.
472947	wolfson, haim
472947	nussinov, ruth
475048	newman, m. e. j.
475980	bashford, d.
475980	case, d. a.
476071	moles, carmen g.
476071	mendes, pedro
476071	banga, julio r.
477344	terveen, loren
477344	mcdonald, david w.
477418	gibson, james j.
477435	bradbury, jeremy s.
477435	cordy, james r.
477435	dingel, juergen
477435	wermelinger, michel
477678	moed, henk f.
478558	orr, allen h.
478599	howson, colin
478599	urbach, peter
478739	rzhetsky, andrey
478739	iossifov, ivan
478739	koike, tomohiro
478739	krauthammer, michael
478739	kra, pauline
478739	morris, mitzi
478739	yu, hong
478739	dubou\\'{e}, pablo ariel a.
478739	weng, wubin
478739	wilbur, w. john
478739	hatzivassiloglou, vasileios
478739	friedman, carol
480467	taylor, arlene g.
482141	averbeck, bruno b.
482141	sohn, jeong-woo w.
482141	lee, daeyeol
483203	chothia, c.
483203	levitt, m.
483203	richardson, d.
484900	stockwell, gareth r.
484900	thornton, janet m.
485372	ambroggio, xavier i.
485372	kuhlman, brian
487356	foster, ian
489193	arnold, konstantin
489193	bordoli, lorenza
489193	kopp, j\\"{u}rgen
489193	schwede, torsten
491420	havre, s.
491420	hetzler, e.
491420	whitney, p.
491420	nowell, l.
491903	khan, latifur
491903	mcleod, dennis
491903	hovy, eduard
493773	schneier, bruce
494263	hu, haiyan
494263	yan, xifeng
494263	huang, yu
494263	han, jiawei
494263	zhou, xianghong j.
494558	rosch, e.
494558	mervis, c. b.
494558	gray, w. d.
494558	johnson, d. m.
494558	braem, boyes p.
495430	krishnamurthi, shriram
498337	kim, j.
498337	moin, p.
498337	moser, r. d.
498573	pokholok, dmitry k.
498573	harbison, christopher t.
498573	levine, stuart
498573	cole, megan
498573	hannett, nancy m.
498573	lee, tong ihn i.
498573	bell, george w.
498573	walker, kimberly
498573	rolfe, p. alex
498573	herbolsheimer, elizabeth
498573	zeitlinger, julia
498573	lewitter, fran
498573	gifford, david k.
498573	young, richard a.
498972	buracas, g. t.
498972	zador, a. m.
498972	deweese, m. r.
498972	albright, t. d.
499778	cole, s. t.
499778	brosch, r.
499778	parkhill, j.
499778	garnier, t.
499778	churcher, c.
499778	harris, d.
499778	gordon, s. v.
499778	eiglmeier, k.
499778	gas, s.
499778	barry, c. e.
499778	tekaia, f.
499778	badcock, k.
499778	basham, d.
499778	brown, d.
499778	chillingworth, t.
499778	connor, r.
499778	davies, r.
499778	devlin, k.
499778	feltwell, t.
499778	gentles, s.
499778	hamlin, n.
499778	holroyd, s.
499778	hornsby, t.
499778	jagels, k.
499778	krogh, a.
499778	mclean, j.
499778	moule, s.
499778	murphy, l.
499778	oliver, k.
499778	osborne, j.
499778	quail, m. a.
499778	rajandream, m. a.
499778	rogers, j.
499778	rutter, s.
499778	seeger, k.
499778	skelton, j.
499778	squares, r.
499778	squares, s.
499778	sulston, j. e.
499778	taylor, k.
499778	whitehead, s.
499778	barrell, b. g.
500745	lafferty, john
500745	zhai, c.
501140	beerli, peter
501539	richardson, matthew
501539	domingos, pedro
502008	gaston, matthew e.
502008	desjardins, marie
502645	golder, su
502645	mcintosh, heather m.
502645	duffy, steve
502645	glanville, julie
503602	lampson, butler w.
503636	diao, yixin
503636	hellerstein, joseph l.
503636	parekh, sujay
503636	griffith, rean
503636	kaiser, gail
503636	phung, dan
503695	menger, carl
503699	von neuman, j.
503699	morgenstern, o.
503703	stiglitz, j. e.
503720	grossman, s. j.
503720	stiglitz, j. e.
503721	engle, r. f.
503727	heston, s. l.
503737	cont, r.
503758	o'hara, m.
503787	gode, d. k.
503787	sunder, s.
503791	epstein, j. m.
503791	axtell, r.
503792	axelrod, r.
503802	lux, t.
503802	marchesi, m.
504229	daly, m. j.
504229	rioux, j. d.
504229	schaffner, s. f.
504229	hudson, t. j.
504229	lander, e. s.
506682	sincich, lawrence c.
506682	horton, jonathan c.
507239	antani,, s
507409	schrijver, alexander
507754	perdew, john p.
507754	burke, kieron
507754	ernzerhof, matthias
511998	dorigo, marco
511998	maniezzo, vittorio
511998	colorni, alberto
512091	platt, john c.
513563	halvorson, hans
513563	mueger, michael
513921	erduran, sibel
513921	simon, shirley
513921	osborne, jonathan
515187	nielsen, rasmus
515187	williamson, scott
515187	kim, yuseob
515187	hubisz, melissa j.
515187	clark, andrew g.
515187	bustamante, carlos
515943	hwang, h-w w.
515943	mendell, j. t.
516625	yoshikuni, yasuo
516625	ferrin, thomas e.
516625	keasling, jay d.
517198	nickell, stephan
517198	kofler, christine
517198	leis, andrew p.
517198	baumeister, wolfgang
517200	aloy, patrick
517200	russell, robert b.
517203	kholodenko, boris n.
517896	lua, eng k.
517896	crowcroft, jon
517896	pias, marcelo
517896	sharma, ravi
517896	lim, steven
517923	rhea, sean
517923	godfrey, brighten
517923	karp, brad
517923	kubiatowicz, john
517923	ratnasamy, sylvia
517923	shenker, scott
517923	stoica, ion
517923	yu, harlan
518657	jemal, a.
518657	murray, t.
518657	ward, e.
518657	samuels, a.
518657	tiwari, r. c.
518657	ghafoor, a.
518657	feuer, e. j.
518657	thun, m. j.
518807	klamt, steffen
518807	saez-rodriguez, julio
518807	lindquist, jonathan a.
518807	simeoni, luca
518807	gilles, ernst d.
518808	hatami, hamed
518808	magen, avner
518808	markakis, vangelis
520148	garc\\'{\\i}a, roberto
520148	celma, \\`{o}scar
520460	reis, d.
520460	golgher, p.
520460	silva, a.
520460	laender, a.
523209	johnson, jim
523878	lu, cheng
523878	tej, shivakundan s.
523878	luo, shujun
523878	haudenschild, christian d.
523878	meyers, blake c.
523878	green, pamela j.
525214	friedman, jerome h.
525381	amarasingham, asohan
525381	chen, ting-li
525381	geman, stuart
525381	harrison, matthew t.
525381	sheinberg, david l.
525472	capocci, a.
525472	servedio, v. d. p.
525472	colaiori, f.
525472	buriol, l. s.
525472	donato, d.
525472	leonardi, s.
525472	caldarelli, g.
525510	woolgar, steve
527383	oliver, nuria m.
527383	rosario, barbara
527383	pentland, alex p.
527579	bourne, philip e.
527579	chalupa, leo m.
530837	hall, m.
531107	griffiths, tom
531107	ghahramani, zoubin
531261	north, alison j.
532004	montalv\\~{a}o, r. w.
532004	smith, r. e.
532004	lovell, s. c.
532004	blundell, t. l.
539713	liu, h.
539713	yu, l.
540510	schwartz, a. b.
540510	kettner, r. e.
540510	georgopoulos, a. p.
541415	terry, douglas b.
541415	theimer, marvin m.
541415	petersen, karin
541415	demers, alan j.
541415	spreitzer, mike j.
541415	hauser, carl h.
541533	gray, jim
541533	lamport, leslie
543355	fraley, chris
543355	raftery, adrian e.
546174	mccabe, k.
546174	houser, d.
546174	ryan, l.
546174	smith, v.
546174	trouard, t.
546717	macisaac, kenzie
546717	wang, ting
546717	gordon, d. benjamin
546717	gifford, david
546717	stormo, gary
546717	fraenkel, ernest
548293	hobbs, jerry r.
548293	stickel, mark
548293	martin, paul
548293	edwards, douglas d.
549085	skolnick, jeffrey
549645	gilbert, n.
549645	troitzsch, k. g.
551078	kutulakos, kiriakos n.
551078	seitz, steven m.
551462	r\\"omer, kay
551462	mattern, friedemann
554015	polacco, benjamin j.
554015	babbitt, patricia c.
556109	smart, william d.
556109	kaelbling, leslie p.
556147	sinha, saurabh
556147	blanchette, mathieu
556147	tompa, martin
556200	ferragina, paolo
556200	manzini, giovanni
556513	enard, w.
556513	przeworski, m.
556513	fisher, s. e.
556513	lai, c. s.
556513	wiebe, v.
556578	emerson, j. j.
556578	kaessmann, henrik
556578	betr\\'{a}n, esther
556578	long, manyuan
556694	koehl, patrice
557078	shapiro, david
557078	thibault, pierre
557078	beetz, tobias
557078	elser, veit
557078	howells, malcolm
557078	jacobsen, chris
557078	kirz, janos
557078	lima, enju
557078	miao, huijie
557078	neiman, aaron m.
557078	sayre, david
557082	konstantinidis, konstantinos t.
557082	tiedje, james m.
557230	rui, yong
557230	huang, t. s.
557230	ortega, m.
557230	mehrotra, s.
558931	liao, ben-yang y.
558931	zhang, jianzhi
559470	chou, p.
559470	wu, y.
559470	jain, k.
559842	taylor, t. l.
561425	ganguly, arijit
561425	agrawal, abhishek
561425	boykin, oscar p.
561425	figueiredo, renato
561613	cox, a.
562684	springer, m. s.
562684	murphy, w. j.
562684	eizirik, e.
562684	o'brien, s. j.
562885	manski, charles f.
563622	pimm, stuart l.
563914	ehrlich, paul r.
563914	raven, peter h.
566168	mcclelland, james l.
566168	rogers, timothy t.
566988	de luca, m.
566988	beckmann, c. f.
566988	de stefano, n.
566988	matthews, p. m.
566988	smith, s. m.
568376	tzu, sun
571029	dy, jennifer g.
571029	brodley, carla e.
571073	church, kenneth w.
572520	basser, p. j.
572520	pajevic, s.
572520	pierpaoli, c.
572520	duda, j.
572520	aldroubi, a.
572535	conturo, t. e.
572535	lori, n. f.
572535	cull, t. s.
572535	akbuda, e.
572535	snyder, a. z.
572535	shimony, j. s.
572535	mckinstry, r. c.
572535	burton, h.
572535	raichle, a. e.
572613	basser, peter j.
572613	mattiello, james
572613	lebihan, denis
573506	gamelin, theodore w.
573510	yang, w.
573510	abu-ghazaleh, n.
573991	levin, beth
574003	bartsch
574003	venneman
574099	lin, dekang
574112	landis, j. r.
574112	koch, g. c.
576263	magnini, bernardo
576263	strapparava, carlo
576317	alexander, d. c.
576317	pierpaoli, c.
576317	basser, p. j.
576317	gee, j. c.
576653	ramirez-esparza, nairan
576653	gosling, samuel d.
576653	benet-martinez, veronica
576653	potter, jeffrey p.
